27	84	45
74	62	70
27	85	31
76	79	76
13	38	33
33	76	65
17	17	17
83	40	75
88	95	12
93	93	93
66	66	66
89	61	53
98	97	55
52	24	23
51	51	51
18	35	27
97	97	97
14	49	13
32	86	63
90	49	78
78	97	78
17	64	84
63	44	57
71	36	58
12	21	35
35	62	13
68	57	72
46	58	74
49	64	61
87	39	84
64	91	68
39	61	46
55	61	72
15	72	13
22	61	65
47	59	56
95	78	92
76	88	73
85	21	51
88	92	43
25	36	95
66	91	66
79	14	82
76	68	28
26	98	99
49	49	49
54	25	29
69	82	21
49	31	81
80	39	14
29	74	85
26	36	68
91	85	27
76	76	76
94	57	30
94	27	97
71	16	22
80	40	68
43	24	83
54	54	54
95	50	37
72	53	93
99	38	23
85	72	63
32	26	49
80	73	77
90	18	53
31	78	96
36	47	42
14	10	28
91	50	44
79	10	14
98	76	76
90	85	86
17	76	90
85	84	59
79	55	17
49	73	75
30	73	61
60	71	76
28	23	40
25	59	98
94	51	35
87	87	87
27	19	55
43	24	39
23	18	37
65	24	98
47	31	47
79	48	93
90	33	88
19	68	51
10	30	89
86	23	19
39	70	92
51	71	33
94	31	19
90	29	34
97	72	31
35	35	35
65	39	83
30	40	64
47	45	65
64	48	64
66	89	39
67	49	85
65	72	97
65	47	64
59	85	59
61	16	15
57	32	60
75	99	21
81	54	92
75	48	97
41	56	83
70	70	70
60	43	33
16	16	16
65	36	89
15	72	54
23	18	85
10	49	90
45	55	51
47	30	13
63	71	90
15	67	89
98	44	98
51	58	61
93	30	11
20	85	40
84	69	60
52	28	85
43	60	28
59	57	16
65	82	65
43	69	43
30	36	31
69	35	49
33	72	21
43	12	76
62	78	85
24	14	77
36	36	36
16	38	15
34	18	44
26	58	62
41	92	18
51	51	49
64	57	93
49	12	84
14	96	17
54	43	90
66	51	71
90	75	78
65	89	64
76	24	11
23	73	75
44	91	44
17	61	28
22	86	17
18	22	18
25	42	89
39	42	73
93	75	37
15	40	87
13	70	67
90	17	64
89	64	63
12	95	69
75	87	20
47	58	86
48	56	48
54	74	54
32	77	43
39	22	98
20	71	29
26	59	11
80	58	80
53	25	16
37	51	78
97	53	51
34	60	15
71	26	55
10	53	10
11	97	85
23	16	70
69	93	94
73	17	85
80	24	56
36	70	50
63	51	35
10	68	88
29	12	29
78	32	15
39	39	39
86	50	97
53	65	28
28	67	70
14	29	68
91	94	54
13	64	77
75	44	95
59	70	69
62	71	43
20	62	19
30	61	44
96	21	62
88	88	74
71	65	40
42	42	42
61	19	12
55	97	33
82	61	75
59	17	89
83	68	51
96	78	45
18	10	11
86	18	17
30	46	30
20	90	66
52	31	55
93	68	13
77	61	60
82	59	65
51	10	74
28	48	14
15	21	64
86	54	43
28	15	10
99	99	99
61	35	32
85	85	85
54	63	14
65	96	72
38	26	92
46	99	13
23	64	14
54	54	54
39	71	57
32	31	32
41	41	14
44	42	36
76	41	76
89	59	33
76	47	27
66	68	48
45	76	81
81	59	64
48	62	11
26	49	26
15	77	31
94	24	49
75	94	31
75	73	69
67	67	67
23	46	70
70	52	98
82	82	82
67	20	46
53	40	45
21	36	97
21	45	63
58	53	56
33	96	30
30	55	87
29	57	74
82	11	74
44	55	81
31	90	83
23	64	64
57	20	65
65	48	96
63	71	63
56	56	56
77	25	91
39	71	25
66	66	66
72	45	74
96	58	29
60	37	26
44	14	18
41	28	61
93	33	65
70	12	96
21	14	38
29	95	16
54	79	28
85	81	10
84	46	84
93	19	97
40	78	80
75	31	65
22	67	24
53	46	12
30	96	60
68	53	19
86	18	52
75	99	26
63	26	63
38	38	38
56	16	71
44	28	69
31	22	16
13	24	59
54	30	35
14	43	19
13	80	40
47	86	37
39	52	15
91	37	91
72	77	65
45	32	45
35	35	35
41	76	41
24	24	24
77	29	87
90	28	51
35	25	65
27	51	14
49	88	79
43	20	20
49	40	50
61	42	65
90	48	56
26	21	88
86	28	21
89	49	52
80	17	80
94	74	15
84	86	76
10	42	27
31	31	37
31	28	75
22	90	94
83	68	21
52	16	94
10	51	97
57	32	11
57	57	57
75	98	30
93	91	10
42	30	88
25	37	90
79	31	58
89	89	26
13	20	64
53	85	68
18	51	23
37	37	37
31	88	90
54	50	20
14	75	64
31	65	60
40	68	77
38	18	16
55	41	88
24	30	93
12	75	54
43	87	20
83	37	39
21	93	94
44	42	40
51	57	51
72	55	51
24	97	39
97	37	66
47	98	47
36	98	21
42	23	90
54	69	32
37	85	45
24	63	60
16	76	28
37	95	53
73	44	19
11	16	46
38	14	56
27	23	27
72	48	68
33	33	33
58	26	78
93	76	18
17	27	73
11	29	15
91	64	91
35	75	25
17	43	22
22	36	22
50	15	29
54	75	22
90	81	90
80	34	24
27	61	43
74	15	14
27	42	27
18	58	76
24	24	24
28	52	40
87	21	79
89	71	86
49	70	15
39	71	57
32	58	42
64	30	28
31	74	51
64	38	38
46	72	89
89	57	55
56	94	59
39	78	94
69	52	71
75	75	75
11	43	48
60	69	68
17	75	87
37	24	85
85	43	88
94	10	21
70	91	79
23	56	90
70	19	26
94	64	45
60	42	62
67	54	95
59	57	81
26	95	76
80	34	79
75	27	98
39	65	97
77	77	77
69	60	73
23	38	80
98	88	96
35	63	43
49	56	13
94	60	53
87	21	99
29	61	39
47	46	97
51	68	32
74	95	99
22	57	13
63	85	27
87	88	77
74	33	50
13	58	55
35	38	94
91	22	89
72	57	26
62	29	56
62	90	37
50	55	20
93	37	93
35	90	20
74	98	38
27	17	88
83	12	53
44	10	94
11	72	11
71	63	88
71	19	92
63	62	99
43	67	66
61	58	55
28	28	28
34	34	34
63	28	41
74	19	16
80	71	80
77	44	82
22	18	83
75	34	73
74	99	74
32	32	32
52	52	14
32	25	22
86	83	86
55	45	54
90	27	90
86	36	81
51	23	60
70	13	48
59	22	56
51	19	91
79	81	70
86	41	86
51	39	51
25	64	35
51	96	55
37	89	26
77	44	85
69	53	59
18	27	17
25	70	27
17	63	17
83	36	71
27	44	63
61	59	35
71	14	51
33	88	57
66	71	54
93	37	31
42	82	32
37	74	37
65	44	97
81	42	26
94	78	37
56	90	19
34	38	24
89	82	19
70	61	83
32	73	24
61	20	90
58	58	58
83	54	33
40	40	40
98	33	10
42	95	98
82	75	72
23	47	82
44	41	60
25	38	48
12	71	84
38	20	19
68	56	62
18	81	22
89	47	47
67	72	14
14	57	48
20	90	53
13	37	60
88	79	62
44	25	82
64	34	90
65	15	15
21	18	36
28	37	97
62	86	81
88	19	56
88	74	54
85	99	18
97	32	32
80	52	24
16	28	67
77	53	73
67	78	67
46	63	74
28	29	19
60	60	60
45	95	34
50	50	50
42	35	66
65	65	65
26	77	71
87	18	37
23	36	23
60	35	69
40	50	34
10	10	10
74	18	54
67	34	53
48	68	48
98	21	40
23	95	29
76	53	45
34	46	37
14	89	83
36	81	91
61	11	66
36	30	36
78	89	35
24	88	81
24	51	89
18	38	11
41	13	60
74	87	22
12	19	16
25	64	43
47	10	53
15	34	15
52	30	37
74	38	92
36	76	30
14	45	43
94	77	94
70	70	70
87	58	87
81	82	39
86	71	30
70	79	62
74	79	83
56	36	59
24	15	31
54	89	71
32	15	59
83	74	43
61	98	35
82	98	45
54	32	68
81	49	36
81	18	77
69	29	25
82	93	76
25	80	28
53	70	35
46	15	28
48	78	42
30	85	67
82	89	36
74	33	74
30	85	52
48	52	45
24	97	41
24	44	69
94	60	66
63	44	58
12	41	94
47	36	47
78	50	32
85	58	95
48	38	48
70	29	91
91	91	91
83	13	28
30	30	30
54	38	14
15	48	24
36	92	65
26	62	26
84	57	41
81	39	77
24	43	28
42	25	79
64	79	85
91	48	22
54	80	79
72	57	72
58	58	58
93	73	53
28	64	82
14	71	83
11	25	11
44	63	98
45	52	32
93	28	37
64	64	64
89	97	87
34	22	34
58	70	45
40	75	74
75	42	53
86	44	54
96	96	96
46	75	25
32	28	49
32	82	83
51	30	78
57	54	88
90	68	85
98	33	48
64	60	32
63	63	63
99	79	99
29	81	56
92	87	84
64	43	23
54	18	54
91	97	31
64	67	35
16	30	16
26	76	95
77	75	33
22	79	52
75	75	75
19	54	19
35	62	74
40	40	40
32	48	82
25	74	24
85	24	19
34	78	40
69	69	69
24	10	70
85	86	22
30	33	35
70	70	70
20	52	86
26	96	85
64	97	22
13	28	64
89	57	89
53	92	18
15	80	52
24	86	19
11	63	41
20	89	35
26	97	70
84	72	84
59	59	59
99	99	99
18	86	20
83	55	34
66	35	80
43	43	43
60	35	14
38	99	84
60	84	83
20	60	29
51	12	93
51	54	35
44	39	17
83	81	35
28	51	28
81	51	53
59	15	39
58	42	95
43	98	43
31	77	11
38	35	55
80	83	51
99	11	37
39	10	27
51	86	88
20	37	29
13	49	81
34	59	80
74	90	89
82	45	89
30	59	97
52	46	65
53	63	15
59	29	63
79	29	98
60	96	17
75	47	78
91	91	91
87	94	58
21	85	65
63	82	14
11	61	89
55	39	57
16	84	45
10	71	69
71	37	64
40	88	82
43	61	74
62	97	69
46	79	87
49	93	20
21	45	80
56	56	56
50	75	88
32	71	22
12	11	98
92	49	27
47	77	65
97	80	62
37	99	22
91	96	73
80	94	72
46	92	73
17	12	31
19	60	20
58	27	58
81	76	81
53	53	92
83	92	77
82	82	82
96	91	77
40	85	98
89	45	55
92	21	96
63	20	74
26	83	50
28	17	76
97	76	47
68	55	41
47	47	31
76	93	48
85	26	65
57	44	83
81	68	58
26	74	82
17	78	87
79	61	11
35	69	36
81	21	93
33	72	44
78	88	82
11	20	73
16	38	31
19	19	19
22	42	28
15	81	13
45	44	52
91	79	87
81	81	81
23	23	23
90	45	34
46	70	64
30	16	21
72	86	83
31	33	31
47	13	47
25	89	90
10	19	32
31	25	25
18	84	32
62	48	62
44	23	10
63	33	61
40	25	78
62	63	29
10	40	63
42	60	79
41	41	41
86	19	13
97	63	54
92	16	55
60	95	60
13	59	41
12	53	99
13	73	46
53	60	31
46	86	26
36	15	35
33	76	56
37	77	76
54	63	27
28	69	93
51	64	31
27	42	96
97	28	38
36	27	16
59	67	59
83	68	90
66	21	17
69	54	16
94	80	49
36	35	32
11	62	54
67	15	63
59	52	83
14	14	14
41	55	41
95	44	85
57	45	52
14	66	89
63	90	66
52	97	94
25	33	28
89	31	98
33	30	69
23	10	63
28	30	45
90	54	47
98	50	53
33	27	31
83	68	75
43	31	92
51	43	29
95	88	46
45	83	87
62	25	62
95	78	57
60	55	52
69	62	78
65	30	49
45	81	66
27	27	27
67	69	76
73	85	44
49	45	63
82	14	97
62	37	23
24	21	73
80	40	34
99	85	20
41	41	41
10	27	32
95	82	74
40	56	24
61	21	16
19	20	98
96	94	43
76	47	81
97	89	52
97	66	25
53	71	17
85	13	85
90	29	51
10	49	70
93	74	77
71	69	50
52	94	96
35	87	89
96	61	77
77	48	85
58	95	45
40	40	40
99	39	40
95	33	95
22	59	53
41	96	44
33	83	60
56	58	82
41	27	59
67	31	13
54	52	38
99	52	35
81	59	98
44	93	44
47	50	80
95	99	49
20	93	63
81	55	21
13	33	58
81	28	65
88	86	20
13	72	23
99	13	85
87	96	16
86	21	86
23	92	64
77	44	36
33	83	89
18	42	81
10	48	58
85	22	61
71	71	71
21	17	58
64	77	90
56	26	56
78	38	78
75	43	38
64	83	31
33	84	28
44	44	44
32	57	93
79	66	44
45	31	71
78	79	66
80	55	79
30	88	24
55	18	44
28	49	67
98	49	27
11	23	59
31	27	25
77	78	51
92	15	92
37	87	61
38	22	41
41	38	23
17	38	35
19	71	19
49	97	39
56	56	21
24	61	70
34	24	34
48	64	76
62	25	47
43	77	89
40	82	54
34	34	34
56	68	71
53	68	95
58	58	58
83	92	83
46	71	83
36	40	24
31	15	52
70	70	70
75	82	33
19	52	96
76	44	66
84	84	92
22	54	44
79	78	58
86	57	22
79	79	79
84	44	32
87	48	33
19	61	11
47	88	89
46	46	46
31	93	87
34	23	41
32	17	90
54	54	76
20	20	20
58	71	59
23	64	90
55	46	88
47	69	82
39	98	44
49	54	53
48	37	76
63	64	55
68	26	65
17	65	24
86	10	37
60	37	69
62	62	62
28	70	90
82	24	26
23	42	53
84	40	23
48	10	63
35	94	56
57	46	12
49	17	49
71	84	63
27	83	66
37	97	57
27	16	78
87	68	99
76	40	80
26	26	26
63	47	79
52	38	35
59	88	36
21	21	21
13	84	85
87	13	29
60	60	60
80	36	40
59	42	50
85	97	85
22	87	93
79	61	78
49	18	46
66	57	75
13	66	74
71	44	76
84	27	32
59	99	41
89	16	89
50	95	47
40	37	16
56	23	35
45	84	99
32	85	57
67	25	36
64	64	64
75	96	89
57	21	94
11	99	11
44	58	57
64	48	80
24	11	72
79	54	70
48	94	87
21	91	66
36	43	36
97	28	99
37	25	74
55	48	15
91	13	88
49	71	94
12	89	12
99	75	39
61	55	86
33	30	72
72	86	25
90	36	10
36	33	30
55	22	85
80	19	30
45	27	40
29	98	96
54	54	54
29	29	29
37	34	73
20	44	62
62	65	28
72	95	22
86	26	86
89	78	40
16	61	11
96	96	96
84	46	62
30	47	34
77	61	15
56	62	56
42	13	65
11	64	49
28	33	26
91	75	15
51	54	84
54	56	28
72	97	19
80	80	18
66	98	44
54	45	80
33	43	75
20	39	20
67	67	67
31	23	32
47	47	47
53	19	25
18	76	96
38	31	41
61	70	79
77	53	77
40	23	41
66	61	37
79	13	87
78	49	68
51	51	51
49	87	61
15	41	72
95	44	55
35	35	35
57	83	17
79	18	66
33	90	31
10	78	61
41	65	42
38	20	38
99	64	33
79	35	47
33	15	31
54	33	65
80	80	80
28	75	36
23	80	56
68	67	59
75	75	75
36	43	63
70	10	76
78	41	52
14	99	70
58	36	30
74	83	62
87	57	66
21	98	88
13	22	14
24	11	43
71	11	63
16	43	34
26	23	43
84	85	68
10	81	26
46	32	50
72	50	68
85	93	95
78	74	86
89	78	97
39	42	79
89	85	64
84	93	57
18	93	18
86	86	86
35	94	97
68	34	60
40	71	66
10	38	74
95	95	95
44	70	14
49	84	92
94	88	62
60	42	32
59	69	59
62	25	77
81	81	81
97	29	76
55	79	79
22	76	12
12	12	12
55	21	45
34	16	98
57	85	81
40	65	58
35	19	50
86	22	69
23	85	10
86	84	97
48	80	32
56	43	56
88	46	59
46	70	14
47	47	71
85	26	86
67	82	43
86	73	58
66	36	58
34	34	34
64	56	64
42	60	58
56	56	56
63	25	65
97	55	31
21	88	73
50	51	62
57	27	86
24	24	24
77	77	77
74	74	74
33	88	44
17	74	17
36	17	84
45	38	67
82	16	17
41	85	96
69	21	87
69	82	85
49	17	75
88	96	33
82	23	17
26	80	39
68	90	81
40	36	40
63	52	59
75	41	93
45	62	92
56	14	45
88	53	43
58	35	35
11	11	11
39	63	52
80	80	80
16	97	33
10	10	10
19	19	11
20	54	20
79	65	90
92	62	78
10	41	63
60	12	37
97	86	97
41	41	41
79	77	67
51	17	90
57	16	85
77	55	67
47	79	22
46	67	14
41	74	46
33	74	87
50	15	50
76	57	47
74	94	25
10	64	76
83	13	62
82	69	68
30	30	30
35	38	17
10	10	10
47	59	79
69	97	42
50	59	54
17	89	60
15	36	94
71	57	91
63	72	62
33	89	34
16	36	66
76	83	62
99	69	57
42	86	42
41	91	41
78	97	75
62	62	62
79	69	41
87	94	40
85	68	85
67	57	48
75	58	75
61	61	61
44	35	95
51	33	75
27	75	79
63	21	17
53	53	53
83	66	83
79	72	78
68	29	36
44	82	42
35	25	95
67	11	93
28	17	51
57	49	19
54	96	46
44	85	79
87	83	25
68	99	46
77	79	58
94	80	94
95	72	39
90	95	90
81	31	26
44	92	89
57	13	90
75	48	65
99	72	99
24	53	55
89	18	50
56	63	36
68	88	53
92	82	71
90	23	44
90	31	53
91	46	73
49	62	75
21	22	56
77	47	18
42	82	51
76	73	46
35	20	15
66	92	66
39	16	65
78	67	12
20	20	20
18	95	29
76	26	97
95	20	95
62	80	25
35	27	56
17	17	17
22	84	94
36	95	51
23	19	32
71	71	91
73	97	25
91	48	34
15	62	90
27	21	61
67	38	54
26	95	45
48	80	82
24	68	64
87	71	32
61	28	16
59	19	93
44	52	45
95	13	86
35	79	90
58	57	16
96	55	96
97	88	95
38	86	74
71	32	91
84	84	35
81	38	46
12	13	28
37	56	89
17	17	79
48	15	42
35	48	35
20	80	22
69	51	12
35	67	52
15	15	15
76	15	12
75	96	87
46	78	80
43	43	43
65	15	54
81	63	38
92	42	29
15	77	74
73	64	94
56	86	32
81	99	90
71	60	50
22	67	20
14	58	61
79	68	48
11	20	74
94	40	69
92	52	30
54	37	47
26	26	26
97	35	37
22	61	16
60	86	21
81	98	70
62	37	95
52	31	34
57	63	57
69	13	38
65	14	65
68	25	74
17	83	97
96	57	96
68	37	68
17	17	17
78	69	75
37	37	37
82	82	82
74	66	10
39	16	80
38	10	38
39	23	66
47	17	22
97	48	68
44	41	86
41	38	59
72	88	85
48	44	89
23	89	83
66	53	82
91	47	48
73	91	31
35	35	35
21	95	21
63	58	46
55	58	90
88	56	57
34	50	70
57	22	28
59	44	57
44	41	86
42	11	90
24	10	97
54	16	42
18	61	59
87	72	87
20	11	18
56	69	59
33	59	19
56	25	29
92	92	92
82	82	51
12	23	28
23	92	97
84	57	64
58	52	89
35	20	25
18	83	25
74	28	16
20	41	61
63	27	59
95	47	50
40	92	51
92	97	85
39	76	22
66	50	80
27	90	13
18	60	81
28	28	28
82	77	63
23	55	64
87	14	46
55	67	32
49	88	73
97	42	97
95	88	94
89	86	64
71	35	90
13	24	11
21	15	78
13	56	65
58	32	19
19	48	98
77	77	77
56	56	56
24	97	32
83	25	31
40	99	33
81	88	59
13	10	50
95	95	95
98	18	18
99	20	21
22	38	22
22	22	22
99	98	63
46	46	46
24	69	92
62	62	62
70	76	43
92	88	21
78	78	78
99	55	65
27	23	75
58	28	51
33	55	12
95	95	95
18	70	97
77	30	23
46	60	91
56	11	47
74	46	25
98	44	40
43	91	70
36	30	36
38	14	96
73	64	14
31	28	42
72	55	19
43	89	91
54	89	51
40	75	26
62	23	62
44	39	16
25	58	74
11	17	62
64	64	64
84	22	61
56	11	24
32	93	95
13	83	68
95	25	55
33	23	72
93	93	93
63	63	63
24	44	50
18	22	88
64	54	49
69	67	92
43	38	64
24	95	11
71	15	78
74	43	19
94	68	94
67	27	69
85	54	27
79	48	84
20	40	13
48	70	21
34	82	47
70	42	33
49	49	49
87	98	83
59	73	16
56	65	75
63	39	63
16	92	72
60	89	45
57	89	74
37	91	67
23	32	23
66	68	59
47	25	46
35	77	72
84	70	31
76	11	13
13	95	64
67	59	83
91	39	74
41	52	63
60	29	47
70	13	59
65	65	35
52	61	53
68	80	68
55	96	89
86	86	86
88	67	88
63	99	59
36	13	82
80	98	27
66	60	67
87	67	87
28	28	48
94	73	85
76	44	92
51	23	90
35	29	19
33	90	28
49	22	91
17	64	18
17	23	85
31	68	70
60	33	66
98	19	32
14	54	98
64	53	30
87	15	50
22	44	54
64	29	38
25	55	19
98	41	95
62	24	83
78	48	38
55	83	92
64	64	11
84	26	49
18	43	38
33	33	33
97	61	25
26	91	21
16	34	16
44	40	22
46	75	59
45	19	63
45	58	68
12	48	20
93	14	42
55	37	13
25	97	79
69	69	69
17	37	68
84	94	28
95	29	90
42	43	58
17	16	91
47	79	11
11	54	50
66	46	31
60	19	48
95	16	76
88	52	49
11	45	53
14	92	18
84	67	84
62	62	62
98	67	29
40	12	18
58	14	57
30	92	90
67	10	33
26	32	19
76	16	87
44	25	72
12	84	46
47	32	85
13	31	75
98	43	56
18	93	31
79	89	79
15	30	44
83	63	67
94	46	86
55	40	22
81	88	81
18	62	24
30	52	96
83	86	23
44	76	33
71	16	31
60	78	60
45	48	56
30	48	85
51	50	64
69	27	32
33	46	44
12	41	40
26	92	28
45	40	63
95	91	98
31	52	11
93	82	16
98	13	42
40	47	40
84	84	84
39	64	17
42	48	30
59	40	19
44	85	26
41	97	43
87	61	60
99	20	27
39	74	17
20	20	20
58	98	53
73	14	85
41	30	67
81	87	21
49	23	16
69	77	96
57	58	32
88	17	16
94	34	79
18	16	75
73	71	30
95	90	95
95	18	73
41	33	41
29	29	29
24	44	89
62	11	69
86	37	31
26	44	26
88	88	88
21	75	52
93	95	10
10	12	44
93	49	24
55	76	79
61	63	41
63	26	11
70	70	70
90	37	44
93	76	81
46	47	77
45	96	92
40	64	84
83	10	98
44	10	53
86	86	86
84	81	46
25	49	66
91	66	38
36	53	87
92	78	80
46	93	55
13	28	16
58	27	77
44	44	30
77	72	20
75	54	73
16	11	13
32	93	81
73	60	45
18	75	31
58	58	77
73	83	21
59	54	18
57	23	46
50	62	92
14	14	14
99	32	50
58	34	40
49	82	33
29	51	76
21	73	21
95	65	69
46	63	17
36	13	65
33	82	13
39	40	72
60	74	32
21	77	48
64	65	63
18	18	18
86	83	66
35	84	63
34	96	97
14	14	14
36	26	21
27	49	91
47	54	64
77	18	74
36	23	13
68	67	58
90	82	81
69	72	71
51	51	51
79	41	45
80	20	98
23	23	96
41	37	41
72	72	72
14	46	83
43	83	61
51	51	51
79	83	21
56	75	45
94	61	11
72	96	72
43	36	82
39	62	10
37	58	89
82	61	69
39	10	93
81	81	22
67	59	45
52	10	12
98	27	98
45	71	90
55	10	76
42	43	10
66	64	66
78	22	52
81	59	22
75	75	75
19	90	98
66	82	22
19	10	58
54	18	44
32	29	63
96	88	27
40	66	34
66	51	13
96	10	78
81	10	39
55	67	65
90	37	64
78	64	66
52	75	34
13	15	15
72	72	72
95	58	59
72	11	86
38	86	48
77	77	77
44	44	44
50	62	94
48	61	92
29	15	45
51	88	98
27	66	17
87	37	98
29	47	24
20	17	79
76	93	12
36	98	23
67	49	67
83	54	93
34	34	34
82	90	44
28	28	28
33	64	53
89	23	67
50	79	74
65	23	71
23	54	77
46	64	36
17	40	48
29	11	44
97	95	72
13	26	45
74	14	74
78	86	14
35	87	64
19	40	53
74	74	74
27	82	47
29	28	80
68	66	44
42	96	54
20	41	37
25	45	25
53	23	10
40	35	40
34	34	34
53	96	37
25	11	25
86	55	95
56	13	44
55	38	55
94	66	29
13	20	12
76	45	95
98	82	98
50	52	31
13	72	93
87	50	98
22	45	22
97	97	97
20	17	78
57	66	72
51	45	86
41	26	45
35	47	79
25	85	63
97	81	34
29	29	29
30	77	70
66	28	68
59	17	20
72	37	96
72	13	92
69	20	69
26	45	26
57	77	27
96	26	81
90	70	61
69	97	62
27	85	67
55	58	64
47	91	74
95	20	57
55	31	82
99	59	42
50	59	29
72	20	29
48	62	65
99	95	91
58	50	89
95	12	40
95	25	35
87	71	82
85	90	82
92	66	96
13	68	48
99	70	58
69	80	97
32	36	47
37	23	17
50	83	50
39	16	41
37	76	78
87	93	87
15	93	81
65	28	92
90	61	25
41	29	74
50	39	50
56	58	68
24	35	23
74	86	40
21	24	84
75	61	25
98	48	98
66	52	51
17	59	72
93	72	93
55	88	55
48	64	42
94	42	70
76	37	80
31	45	31
85	85	85
37	68	53
58	93	58
12	20	92
74	89	92
37	67	19
19	67	44
95	14	56
83	83	83
82	82	82
20	53	47
72	59	59
70	58	14
50	15	50
97	63	59
84	22	19
58	80	36
49	49	49
46	55	29
77	85	67
34	38	82
56	94	60
59	49	74
46	46	46
33	21	10
52	44	14
99	55	22
95	95	95
72	69	37
97	80	65
55	99	30
23	37	92
22	89	10
14	37	60
92	74	90
64	83	44
71	79	90
10	35	45
47	25	47
83	68	36
70	29	50
81	18	99
39	93	68
43	99	86
89	89	89
86	36	75
61	73	61
52	38	85
91	36	24
10	47	98
83	82	89
78	44	61
54	43	81
82	41	95
14	23	25
93	93	93
49	38	68
22	68	61
17	76	97
58	54	67
68	52	59
69	66	34
71	71	71
26	74	34
23	79	13
37	26	21
98	20	90
91	91	91
55	44	54
66	19	35
99	36	99
88	48	44
53	55	98
23	23	23
47	47	47
79	35	51
28	91	35
77	20	64
58	44	36
10	45	79
16	31	21
38	88	62
62	96	50
61	30	83
79	96	16
70	70	70
43	56	30
96	79	68
89	57	57
54	54	54
80	62	65
19	25	67
19	18	91
16	76	89
82	61	43
31	48	57
20	90	35
81	90	62
81	22	74
70	71	70
84	13	26
29	29	71
71	68	30
45	47	45
25	24	91
69	86	62
65	78	85
22	22	22
68	67	68
23	91	90
96	30	32
70	22	81
42	66	90
92	82	84
54	90	33
39	39	39
77	95	42
45	55	29
94	92	91
95	39	69
40	17	43
15	97	14
24	88	52
46	34	12
46	62	32
62	98	83
66	86	40
69	62	65
48	51	19
15	49	17
70	36	68
77	85	51
16	23	73
38	58	36
84	69	64
95	53	60
23	91	39
40	27	78
84	20	46
34	77	58
57	22	19
11	71	59
34	34	11
25	84	83
20	79	86
73	32	12
28	94	21
10	81	20
68	68	17
60	18	72
86	58	86
77	35	30
79	69	37
40	23	75
43	74	59
51	72	27
61	61	61
32	32	32
75	60	42
99	41	12
47	42	94
75	44	11
14	18	25
29	54	75
31	60	53
82	41	27
20	69	19
32	65	99
71	71	71
66	45	55
54	65	26
87	89	45
44	26	34
63	45	63
64	55	51
25	32	82
47	86	23
55	53	40
42	29	81
73	82	36
68	82	19
81	41	81
65	17	11
57	13	45
90	68	34
45	73	72
42	95	61
65	76	23
41	72	98
34	27	95
69	46	14
10	57	39
36	51	53
70	55	47
81	89	81
28	69	11
10	77	10
96	90	37
17	46	86
89	28	42
79	79	80
79	64	61
41	56	58
58	51	75
79	28	73
44	13	16
99	37	52
48	97	81
41	38	67
60	87	96
48	52	80
60	16	37
76	57	61
13	14	17
60	69	76
51	60	70
56	16	13
56	56	70
42	70	97
83	77	71
56	80	75
78	76	54
10	45	25
69	69	69
57	43	24
90	72	20
73	88	38
76	41	32
80	11	34
96	54	98
39	31	12
22	66	61
16	65	77
21	17	40
38	31	84
56	19	39
45	73	42
15	15	15
20	80	43
24	33	50
88	23	38
18	46	89
13	36	54
43	33	88
35	55	35
71	71	71
88	20	88
32	45	73
15	96	39
35	47	18
44	87	59
11	11	11
79	27	62
47	43	90
59	60	48
66	52	43
51	58	64
81	39	49
62	16	37
79	77	81
92	57	33
84	49	73
45	49	50
30	62	33
18	93	77
53	32	55
89	71	66
56	96	56
42	65	16
59	24	59
26	53	68
98	79	81
62	94	24
74	82	69
95	16	36
52	86	90
87	73	40
45	12	53
24	53	83
48	51	32
41	96	21
27	58	92
89	38	50
63	70	51
38	25	14
69	83	69
64	50	29
33	33	33
54	61	70
25	43	17
48	62	48
80	16	69
98	89	18
49	18	58
83	83	83
77	54	83
98	98	98
83	11	67
46	46	46
65	52	87
17	84	97
53	62	64
36	33	33
87	82	20
47	51	69
31	64	81
59	59	59
14	23	81
30	46	32
31	18	39
82	42	35
65	25	99
88	80	10
69	22	73
73	10	42
10	29	13
23	35	41
93	41	20
89	24	39
66	66	66
18	44	23
82	99	50
46	22	85
78	13	78
62	63	62
64	97	64
64	80	47
78	21	81
73	73	73
77	39	46
99	67	45
17	82	60
45	53	52
74	85	50
68	25	16
35	35	35
34	72	72
44	84	23
61	34	54
89	60	89
53	96	84
52	39	51
93	23	32
73	80	48
90	71	15
43	71	31
34	99	86
37	87	89
74	74	74
48	12	65
67	73	11
82	91	73
81	17	90
93	36	99
43	43	43
57	97	40
40	15	32
60	98	58
46	23	97
97	52	34
21	13	52
75	96	67
85	60	65
75	85	23
95	78	88
70	70	70
14	72	11
37	63	82
64	40	45
86	58	57
21	39	26
43	25	33
81	92	97
22	58	65
21	13	45
64	42	42
24	46	98
75	55	57
21	40	53
71	43	52
38	93	49
18	93	74
11	83	22
94	33	86
10	79	21
59	94	67
89	46	23
97	33	88
81	34	37
27	50	39
20	65	20
24	37	55
98	16	73
46	98	16
70	45	87
76	51	25
18	64	27
35	84	69
77	83	49
91	91	91
44	49	12
78	18	53
21	65	51
88	90	27
24	46	83
21	21	21
52	41	98
24	25	76
27	41	17
22	41	10
96	79	96
97	66	34
46	46	46
75	75	75
73	24	81
83	38	48
29	47	80
70	44	29
32	32	32
38	98	71
55	34	34
55	10	65
68	27	15
92	17	16
45	47	77
82	61	58
84	67	33
